"39853417";"0001";"32";"1";"PUB TABACARIA C. A.";"08";"20210528";"01";"";"";"20201120";"5611204";"4729601,5611203";"RUA";"RUI BARBOSA";"708";"CASA";"CENTRO";"88890000";"SC";"8119";"49";"99644203";"";"";"";"";"JOYCEPEREIRAGOMES3@GMAIL.COM";"";""
"39853427";"0001";"78";"1";"CENTRO DE BELEZA PARIS";"08";"20210415";"01";"";"";"20201120";"9602501";"4772500";"RUA";"SAO PEDRO";"985";"";"AREIAS";"88113250";"SC";"8327";"48";"98266338";"";"";"";"";"CENTRODEBELEZA_PARIS@HOTMAIL.COM";"";""
"39853439";"0001";"00";"1";"VALDECI SERVICOS AGRICOLAS";"02";"20201120";"00";"";"";"20201120";"0161099";"4930201";"RUA";"REINALDO AREDA VASCONCELOS";"620";"";"JUSCELINO KUBITSCHEK";"38607184";"MG";"4939";"38";"98117426";"38";"36713948";"";"";"CONTALUX03@HOTMAIL.COM";"";""
"39853453";"0001";"04";"1";"";"04";"20231108";"63";"";"";"20201120";"4321500";"3319800";"RUA";"50";"SN";"QUADRA 71;LOTE 19";"VILA BELA";"75890000";"GO";"9605";"64";"96046959";"";"";"";"";"AGROMANSO@HOTMAIL.COM";"";""
"39853465";"0001";"20";"1";"CARVALHO MATOS SERVICOS MEDICOS";"02";"20201119";"00";"";"";"20201119";"8610101";"8610102,8621602,8630503,8712300";"RUA";"CESAR BORGES";"9";"";"CENTRO";"46190000";"BA";"3773";"73";"99124357";"71";"91207534";"";"";"OSEAS_FIGUEIREDO@HOTMAIL.COM";"";""
"39853476";"0001";"00";"1";"";"02";"20201120";"00";"";"";"20201120";"4729601";"4723700";"RUA";"BARBOSA DOS SANTOS (JD PEDREIRA)";"44";"";"FERRAZOPOLIS";"09781640";"SP";"7075";"11";"52945392";"";"";"";"";"RONEFELIPECEDI@GMAIL.COM";"";""
"39853489";"0001";"80";"1";"SANTOS SERVICOS CLINICOS";"02";"20201120";"00";"";"";"20201120";"8630503";"";"AVENIDA";"PEDRO PAES DE AZEVEDO";"194";"LOJA  02";"SALGADO FILHO";"49020450";"SE";"3105";"79";"99567256";"";"";"";"";"ASASMED@YAHOO.COM.BR";"";""
"39853500";"0001";"01";"1";"RGM SERVICOS";"02";"20201120";"00";"";"";"20201120";"4322303";"4321500,4741500,4744001,4744099,4789099";"RUA";"LIVREIRO ARLINDO";"75";"      B";"FARIAS BRITO";"60011320";"CE";"1389";"85";"87685699";"85";"86019806";"";"";"CONTADVASSESSORIA@YAHOO.COM.BR";"";""
"39853509";"0001";"12";"1";"";"02";"20201120";"00";"";"";"20201120";"9529105";"2330399";"RUA";"BATEIAS";"663";"CASA";"FATIMA";"89229270";"SC";"8179";"47";"99481709";"";"";"";"";"JOSICAVINA@GMAIL.COM";"";""
"39853522";"0001";"71";"1";"";"02";"20201120";"00";"";"";"20201120";"3101200";"4754701";"RUA";"BENJAMIN COLLA";"416";"CASA";"NOSSA SENHORA DE LOURDES";"89620000";"SC";"8069";"49";"99277616";"";"";"";"";"GUSTAVO-BOLZAN@OUTLOOK.COM";"";""
"37781666";"0001";"34";"1";"UNI MEDICAS";"02";"20200318";"00";"";"";"20200318";"8610101";"";"AVENIDA";"DESEMBARGADOR MOREIRA";"1300";"      LOJA 16 A";"ALDEOTA";"60170002";"CE";"1389";"85";"99914481";"";"";"";"";"DEAFREITAS@GMAIL.COM";"";""
"39853542";"0001";"42";"1";"";"08";"20230323";"01";"";"";"20201120";"5212500";"";"RUA";"PIQUIRI";"129";"";"SAVEIRO";"88160410";"SC";"8045";"48";"96458189";"";"";"";"";"";"";""
"39853554";"0001";"77";"1";"";"08";"20230125";"01";"";"";"20201120";"9609299";"9001902,7319002";"AVENIDA";"NILO PECANHA";"263";"APT 902;COND MARBELLA";"PETROPOLIS";"59012300";"RN";"1761";"84";"20200392";"";"";"";"";"ANDREZAMENCA@HOTMAIL.COM";"";""
"39853565";"0001";"57";"1";"";"08";"20210211";"01";"";"";"20201120";"4930201";"";"RUA";"DA VARZEA";"481";"";"JARDIM SAO PEDRO";"91040600";"RS";"8801";"51";"85389604";"";"";"";"";"MATHEUSDEOLIVEIRAVIDA@GMAIL.COM";"";""
"39853576";"0001";"37";"1";"GRIGORINI";"08";"20210119";"01";"";"";"20201120";"4723700";"";"RUA";"ANTONIO DE OLIVEIRA FILHO";"841";"CASA";"CIDADE NOVA JACAREI";"12325160";"SP";"6589";"12";"39564099";"";"";"";"";"GUILHERME.GRIGORINI@GMAIL.COM";"";""
"39853591";"0001";"85";"1";"";"04";"20240815";"63";"";"";"20201120";"4399103";"4789099,4530704,4330404,4752100,4541207,4322303,4321500,4322302,4759899,4753900,4754703,4744099,4520001,4789005";"RUA";"CRESIO GONCALVES DE SOUZA";"53";"";"CORAMARA";"29313480";"ES";"5623";"28";"30141090";"";"";"";"";"NONODUARTEHONOROLINO@GMAIL.COM";"";""
"39853603";"0001";"71";"1";"ARCANJO TRANSPORTES";"08";"20210215";"01";"";"";"20201120";"4929901";"";"RUA";"INEZ WANDERLIND";"159";"";"BARRA DO ARIRIU";"88134426";"SC";"8233";"48";"96484500";"";"";"";"";"DEBORA050305@GMAIL.COM";"";""
"39853613";"0001";"07";"1";"";"04";"20231031";"63";"";"";"20201120";"4530704";"";"RUA";"FLAVIO COSTA";"145";"CONJ";"COROADO";"69080710";"AM";"0255";"92";"88542807";"";"";"";"";"FERREIRAFILHOJUNIOR@GMAIL.COM";"";""
"39853623";"0001";"42";"1";"";"02";"20201120";"00";"";"";"20201120";"4399103";"";"RUA";"VIRGILIO BRANDAO";"420";"";"AUTRAN NUNES";"60526640";"CE";"1389";"85";"98764117";"";"";"";"";"FRANCISCADEIVANE475@GMAIL.COM";"";""
"39853633";"0001";"88";"1";"";"04";"20231117";"63";"";"";"20201120";"4930201";"";"RUA";"PIONEIRO FORTUNATO ANTONIO PELIZER";"261";"CASA";"CIDADE ALTA";"87120000";"PR";"7555";"44";"91348728";"";"";"";"";"DERSAOKASTRO@GMAIL.COM";"";""
"39853646";"0001";"57";"1";"";"02";"20201120";"00";"";"";"20201120";"7020400";"8219999,8599604";"RUA";"CASTELO GUIMARAES";"295";"CASA  1";"CASTELO";"31330250";"MG";"4123";"31";"92351452";"";"";"";"";"";"";""
"39853657";"0001";"37";"1";"PRIVE SANTA MARIA FLATS E CHALES";"02";"20201120";"00";"";"";"20201120";"5510801";"5510802,5590602,5611201,7721700,7990200,8230002,9311500,9319199,9329899";"FAZENDA";"SANTA CLAUDIA";"S/N";"      MARGEM RODOVIA PE 85";"ZONA RURAL";"55520000";"PE";"2535";"81";"36713551";"81";"87765354";"";"";"ESCRITASCONTAB@YAHOO.COM.BR";"";""
"39853667";"0001";"72";"1";"";"04";"20231108";"63";"";"";"20201120";"4724500";"";"ESTRADA";"GAIAS";"00";"";"CAMPINA ALTA";"84300000";"PR";"7923";"42";"88736830";"";"";"";"";"CAMILAMARCAL@GMAIL.COM";"";""
"39853679";"0001";"05";"1";"CONSTRU CAMP";"02";"20201120";"00";"";"";"20201120";"4330404";"4120400,4649408,4744099,8121400";"RUA";"NELSON PEREIRA BUENO";"405";"BLOCO 07                  APT   31";"VILA SAO FRANCISCO";"13184235";"SP";"2951";"19";"74175294";"";"";"";"";"THIAGOADOLFO.LS@HOTMAIL.COM";"";""
"39853691";"0001";"01";"1";"AS D'LILAS FITOCOSMETICOS";"02";"20201120";"00";"";"";"20201120";"2063100";"4772500";"RODOVIA";"JORGE AMADO";"SN";"      CAMPUS SOANE N DE AN      KM 16";"SALOBRINHO";"45662200";"BA";"3573";"73";"88887802";"";"";"";"";"MULTIPLUSCONTABILIDADE@HOTMAIL.COM";"";""
"39853703";"0001";"06";"1";"";"02";"20201120";"00";"";"";"20201120";"4781400";"4763601,4782201,4783101";"RUA";"SALVADOR COSSO";"656";"";"JARDIM IRAJA";"14020580";"SP";"6969";"16";"92453091";"";"";"";"";"";"";""
"39853714";"0001";"88";"1";"";"02";"20201120";"00";"";"";"20201120";"4789004";"4789002";"RUA";"JOSE DOS SANTOS LAGE";"411";"";"TEIXEIRA DIAS (BARREIRO)";"30644220";"MG";"4123";"31";"84650244";"";"";"";"";"RMEN1964@HOTMAIL.COM";"";""
"39853729";"0001";"46";"1";"BARBEARIA EL PATRON";"02";"20201120";"00";"";"";"20201120";"9602501";"";"TRAVESSA";"AGRIPINA DE MATOS";"1344";"LOJA  B";"CARANAZAL";"68040410";"PA";"0535";"93";"91178868";"";"";"";"";"JO1303V5@GMAIL.COM";"";""
"39853739";"0001";"81";"1";"";"04";"20231101";"63";"";"";"20201120";"5320202";"5229099,4923001,5320201";"RUA";"APARANA";"280";"CASA";"JAQUELINE";"31748472";"MG";"4123";"31";"34411030";"";"";"";"";"GILDOMOTOFRET@HOTMAIL.COM";"";""
"39853749";"0001";"17";"1";"";"04";"20231107";"63";"";"";"20201120";"4520006";"4543900,4541206,4530705,4520007,4530703";"RUA";"RIO MEARIM";"4";"QUADRA 14";"RESIDENCIAL ESPERANCA B";"65970000";"MA";"0877";"99";"84341119";"";"";"";"";"";"";""
"39853761";"0001";"21";"1";"";"02";"20240919";"00";"";"";"20201120";"4723700";"8712300";"RUA";"ITAPORANGA";"196";"";"VILA PALMEIRAS";"02933050";"SP";"7107";"11";"59677196";"";"";"";"";"ELIEANGEL77@HOTMAIL.COM";"";""
"39853772";"0001";"01";"1";"";"02";"20201120";"00";"";"";"20201120";"4781400";"";"RUA";"ALBERTO THOMAZ";"130";"";"GRUTA";"89705260";"SC";"8083";"49";"99664170";"";"";"";"";"DIANAGRITTI@HOTMAIL.COM";"";""
"39853782";"0001";"47";"1";"BOM NEGOCIO AUTO";"02";"20201120";"00";"";"";"20201120";"7490104";"7711000,7719599,8291100";"RUA";"PARNAIBA";"370";"";"SAO FRANCISCO";"80510310";"PR";"7535";"41";"95257515";"";"";"";"";"ANOLDO.JUNIOR@OUTLOOK.COM";"";""
"39853793";"0001";"27";"1";"";"02";"20201120";"00";"";"";"20201120";"4729699";"";"AVENIDA";"PARANA";"1327";"";"ALTO ALEGRE";"76985295";"RO";"0013";"69";"92165750";"";"";"";"";"KAILAEKAIO1@HOTMAIL.COM";"";""
"39853805";"0001";"13";"1";"";"02";"20201120";"00";"";"";"20201120";"8599699";"8599605,4755502,8599604,8599603,8593700,8592999,8592902,8592903";"RUA";"PADRE LOURENCO";"344";"";"CENTRO";"58780000";"PB";"2041";"83";"96835598";"";"";"";"";"DACRIANCAO@GMAIL.COM";"";""
"39853816";"0001";"01";"1";"";"02";"20201120";"00";"";"";"20201120";"4772500";"4729699,9602502";"AVENIDA";"PROFESSOR JOSE DOS ANJOS";"110";"APT 701";"CASA AMARELA";"52051345";"PE";"2531";"81";"94452399";"";"";"";"";"THAY_M@MSN.COM";"";""
"39853829";"0001";"72";"1";"EGONTEC - ELETRO INFORMATICA";"08";"20210126";"01";"";"";"20201120";"4751201";"4742300,4752100,4753900,4773300,4772500,4789008,4789007,4744001";"RUA";"VITOR DO AMARAL";"742";"APT 268";"JARDIM ALVORADA";"87035230";"PR";"7691";"44";"33055141";"";"";"";"";"ENIO89@HOTMAIL.COM";"";""
"39853840";"0001";"32";"1";"POINT DAS BEBIDAS E CONVENIENCIA";"08";"20210428";"01";"";"";"20201120";"4723700";"4712100";"AVENIDA";"MAESTRO JOAO LUIZ DO ESPIRITO SANTO";"456";"SALA 02;QUADRA 20A";"FORMOSINHA";"73813120";"GO";"9361";"61";"96943202";"";"";"";"";"KARYNNAHNEVES@GMAIL.COM";"";""
"39853853";"0001";"01";"1";"";"08";"20230717";"01";"";"";"20201120";"9700500";"";"RUA";"MARECHAL FLORIANO";"68";"";"CENTRO";"96540000";"RS";"8501";"55";"99681541";"";"";"";"";"ADRISIM@TERRA.COM.BR";"";""
"39853865";"0001";"36";"1";"";"04";"20231110";"63";"";"";"20201120";"4723700";"4721102";"RUA";"DUQUE DE CAXIAS";"85";"";"BRASIL";"38700186";"MG";"4959";"34";"96709637";"";"";"";"";"ROBERTOCBORBA@HOTMAIL.COM";"";""
"39853876";"0001";"16";"1";"";"02";"20201120";"00";"";"";"20201120";"4530704";"";"RUA";"MARIA APPARECIDA DE SOUZA";"400";"";"LOTEAMENTO PARQUE NOVA ESPERANCA";"15047393";"SP";"7097";"17";"91077906";"";"";"";"";"THIAGOCALLES@HOTMAIL.COM";"";""
"39853889";"0001";"95";"1";"";"02";"20201120";"00";"";"";"20201120";"0161003";"";"RUA";"DOM PEDRO II";"SN";"QUADRA H-01;LOTE 29;SALA 02";"SAO JOSE II";"77470000";"TO";"9365";"62";"92577878";"";"";"";"";"DANIEL.MAIA_40@HOTMAIL.COM";"";""
"39853898";"0001";"86";"1";"ML COSTA DESENVOLVIMENTO E GERENCIAMENTO DE PROJETOS";"08";"20210802";"01";"";"";"20201120";"7490104";"7020400,8599604";"RUA";"SAO PAULO";"2496";"APT   201";"LOURDES";"30170137";"MG";"4123";"31";"99942116";"";"";"";"";"MLOPESC@OUTLOOK.COM";"";""
"39853909";"0001";"28";"1";"";"02";"20201120";"00";"";"";"20201120";"6619302";"7020400,7490104";"TRAVESSA";"07";"428";"APT   01";"CENTRO";"85770000";"PR";"7805";"41";"85086049";"";"";"";"";"";"";""
"39853921";"0001";"32";"1";"";"02";"20201120";"00";"";"";"20201120";"4930201";"4930204";"RUA";"ERNESTO GRAS";"652";"CASA";"PIPPI";"98805340";"RS";"8853";"55";"96669864";"";"";"";"";"FERREIRAGU289@HOTMAIL.COM";"";""
"39853934";"0001";"01";"1";"";"02";"20201120";"00";"";"";"20201120";"4330404";"4399103";"RUA";"PADRE CHICO";"53";"";"JARDIM DONA NICOTA DE BARROS";"18611310";"SP";"6249";"14";"97944301";"";"";"";"";"PAULOARANHA1533@GMAIL.COM";"";""
"39853944";"0001";"47";"1";"";"02";"20201120";"00";"";"";"20201120";"5620104";"";"RUA";"ANTONIO MARTINS LARA";"90";"CASA";"VILA CARMEM";"12630000";"SP";"6273";"12";"91427732";"";"";"";"";"MARIA_CRIS20@HOTMAIL.COM";"";""
"39853955";"0001";"27";"1";"";"08";"20240813";"01";"";"";"20201120";"2599301";"4321500,4322301,4330403,4399103,4330405";"RUA";"JOSE TOLEDO PIZA";"141";"SALA 4";"JARDIM NOSSA SENHORA AUXILIADORA";"13075520";"SP";"6291";"19";"82123053";"";"";"";"";"ALONSONETTO1999@GMAIL.COM";"";""
"39853968";"0001";"04";"1";"ESTALEIRO PIZZARIA E FRUTOS DO MAR";"02";"20201120";"00";"";"";"20201120";"5611201";"5611203,5611204,5620104";"AVENIDA";"INAJA";"53";"";"PRAIA GRANDE";"83260000";"PR";"7963";"41";"34531273";"";"";"";"";"CONTATO@ASSESSOCONTA.COM.BE";"";""
"39853978";"0001";"31";"1";"";"04";"20231109";"63";"";"";"20201120";"4929901";"";"TRAVESSA";"ASCENDINA";"149";"CONJ 92";"JARDIM DIMAS FILHO";"26116240";"RJ";"2909";"21";"68379560";"";"";"";"";"CLAUDIONORXAVIER10@GMAIL.COM";"";""
"39853988";"0001";"77";"1";"HORA EXTRA DISTRIBUIDORA";"08";"20220510";"01";"";"";"20201120";"4723700";"1099604,4712100,5611203,5611205";"AVENIDA";"6";"SN";"QUADRA34                  LOTE  7-A";"CENTRAL";"76280000";"GO";"9275";"62";"85163097";"";"";"";"";"EMILLAINYBLENDA2703@GMAIL.COM";"";""
"39853997";"0001";"68";"1";"";"04";"20231107";"63";"";"";"20201120";"4530703";"4530704";"RUA";"DEOCLECIANO BEZERRA";"365";"";"VILA BRASILIA";"63500735";"CE";"1411";"88";"21439542";"";"";"";"";"JUSCELINOMACIEL411@GMAIL.COM";"";""
"39854010";"0001";"20";"1";"";"08";"20240810";"01";"";"";"20201120";"5611203";"4721102";"RUA";"BARAO";"634";"LOJA D";"PRACA SECA";"21321620";"RJ";"6001";"21";"80031504";"";"";"";"";"PATRICIA_3180@HOTMAIL.COM";"";""
"39854020";"0001";"65";"1";"";"04";"20231109";"63";"";"";"20201120";"5620102";"4723700,4724500,5611203";"RUA";"SAO FRANCISCO";"484";"";"CENTRO";"68445000";"PA";"0425";"91";"89388816";"";"";"";"";"ISABELAPAIXAO27@GMAIL.COM";"";""
"39854032";"0001";"90";"1";"MAXPAO SUPERMERCADO";"02";"20201120";"00";"";"";"20201120";"4711302";"4721102,4721103,4723700,4729602,4729699,4742300,4763601,4772500,4782201,4789005,5611203,5611204";"RUA";"PEDRO PAULO KOERIG";"339";"TERREOSALA1";"CENTRO";"85670000";"PR";"7837";"46";"99417181";"";"";"";"";"FINANCEIRO@MAXPAOSUPERMERCADO.COM.BR";"";""
"39854044";"0001";"14";"1";"";"04";"20240830";"63";"";"";"20201120";"9512600";"9511800,6190699,4321500";"RUA";"JOSE D AVILA";"29";"CONJ";"CENTRO";"45675000";"BA";"3347";"73";"81884943";"";"";"";"";"ADENILSON8411@GMAIL.COM";"";""
"39854056";"0001";"49";"1";"AGENTEC";"08";"20220930";"02";"";"";"20201120";"4221905";"4221904,4321500,4752100,9512600";"RUA";"SAO JOSE";"145";"";"CENTRO";"15200000";"SP";"6615";"17";"32659500";"";"";"";"";"JUNIORMARQUES@OQUEI.COM.BR";"";""
"36827003";"0001";"40";"1";"CIRURGICA BARRA";"02";"20200331";"00";"";"";"20200331";"4773300";"4645101,7739002,8599604,8712300";"AVENIDA";"JONES DOS SANTOS NEVES";"698";"";"CENTRO";"29800000";"ES";"5617";"27";"99053462";"";"";"";"";"CONTATO@BARRAHOMECARE.COM.BR";"";""
"39854079";"0001";"53";"1";"PRATASERVICE LIMPEZA EM GERAL";"08";"20240306";"01";"";"";"20201120";"8121400";"4120400,4789005,8111700,8129000,8130300,9700500";"RUA";"GERONIMO SCALCO";"113";"";"BASALTO";"95320000";"RS";"8769";"54";"96038247";"";"";"";"";"";"";""
"39854089";"0001";"99";"1";"";"04";"20231122";"63";"";"";"20201120";"3832700";"";"RUA";"PEDRO BARBOSA";"215";"";"JARDIM JOAO PAULO II";"15051220";"SP";"7097";"17";"92684292";"";"";"";"";"ANGELICALUIIZA90@GMAIL.COM";"";""
"39854100";"0001";"10";"1";"";"08";"20210617";"01";"";"";"20201120";"4782201";"4781400";"RUA";"ELOI GRISON";"624";"CASA";"SANTINI";"95190000";"RS";"8883";"54";"32911535";"";"";"";"";"JMAZOTTI@MAZOTTICONTABILIDADE.COM.BR";"";""
"39854110";"0001";"56";"1";"";"02";"20201120";"00";"";"";"20201120";"7319002";"";"RUA";"SAO SIMAO CIRINEU";"325";"";"JARDIM VERA CRUZ";"18708250";"SP";"6189";"11";"25946477";"";"";"";"";"JECISRAEL@GMAIL.COM";"";""
"39854122";"0001";"80";"1";"";"04";"20231109";"63";"";"";"20201120";"8230001";"";"RUA";"CORINTO";"543";"BLOCO A;APT 22";"VILA INDIANA";"05586060";"SP";"7107";"11";"99221763";"";"";"";"";"MARCLC1@HOTMAIL.COM";"";""
"39854131";"0001";"71";"1";"";"04";"20231113";"63";"";"";"20201120";"4781400";"4713002,4759801,4755503,4754701,4782201,4789005";"TRAVESSA";"DA PAZ";"41";"";"BARRINHA";"96170000";"RS";"8879";"53";"84597903";"";"";"";"";"PAIVANETO753@GMAIL.COM";"";""
"39854144";"0001";"40";"1";"";"04";"20240904";"63";"";"";"20201120";"4520005";"";"RUA";"REOMILDO DOMINGOS WEIRICH";"177";"";"PALACE HOTEL";"95680000";"RS";"8585";"54";"99274625";"";"";"";"";"PICOJUNIORPICO@GMAIL.COM";"";""
"39854158";"0001";"64";"1";"APOIOCONTABIL";"02";"20201120";"00";"";"";"20201120";"7490104";"6319400,8219999";"AVENIDA";"IPIRANGA";"40";"      1109";"PRAIA DE BELAS";"90160090";"RS";"8801";"51";"84645464";"";"";"";"";"CONTATO@APOIOCONTABIL.COM.BR";"";""
"39854169";"0001";"44";"1";"";"02";"20201120";"00";"";"";"20201120";"4399103";"4321500,4322301,2543800,4330404,1622699";"AVENIDA";"MIGUELZINHO LIMA";"543";"CASA";"SANTA MARTA";"99036050";"RS";"8785";"54";"84047515";"";"";"";"";"FMU.RE2015@GMAIL.COM";"";""
"39854180";"0001";"04";"1";"";"02";"20201120";"00";"";"";"20201120";"4712100";"";"AVENIDA";"CESARIO DE MELO";"4077";"CONJ 2 APARTAMENTO 808";"CAMPO GRANDE";"23050101";"RJ";"6001";"21";"91462030";"";"";"";"";"TANDERA13@HOTMAIL.COM";"";""
"33684710";"0001";"37";"1";"";"08";"20201120";"01";"";"";"20190521";"1412603";"";"RUA";"ERICH MEYER";"4300";"";"ITOUPAVA CENTRAL";"89069300";"SC";"8047";"47";"33783472";"";"";"";"";"djoypedroso@gmail.com";"";""
"39854206";"0001";"14";"1";"";"08";"20220325";"01";"";"";"20201120";"6619399";"7490104";"RUA";"EZIO ZANELLO";"178";"";"ALTO BOQUEIRAO";"81770180";"PR";"7535";"41";"98257768";"";"";"";"";"NESSAPILATES13@GMAIL.COM";"";""
"39854218";"0001";"49";"1";"";"04";"20231107";"63";"";"";"20201120";"1412603";"";"RUA";"TERESINA";"221";"CONJ";"CONEGO RAIMUNDO PINTO";"61945080";"CE";"1455";"85";"96442692";"";"";"";"";"DASILVAREBECA279@GMAIL.COM";"";""
"39854231";"0001";"06";"1";"";"02";"20201120";"00";"";"";"20201120";"9602501";"4772500";"RUA";"NEBRASKA";"75";"";"PARQUE PARAISO";"06852590";"SP";"6545";"11";"45661370";"";"";"";"";"RIZOLMARANDRE@GMAIL.COM";"";""
"39854238";"0001";"10";"1";"";"02";"20201001";"00";"";"";"20201001";"0116401";"";"SITIO";"PRIMAVERA";"S/N";"";"ZONA RURAL";"14740000";"SP";"7239";"16";"32091060";"";"";"";"";"BERALDO@BERALDOCOSTA.COM.BR";"";""
"39854247";"0001";"00";"1";"";"02";"20201120";"00";"";"";"20201120";"3329599";"2511000,2790299,2812700,2832100,2833000,2861500,2869100,3314711,3321000,4120400,4321500,4399199,4611700,4623106,4623109,4649401,4652400,4661300,4672900,4673700,4679604,4679699,4683400,4692300,4742300,4744001,4744003,4744005,4744099,4753900,4754701,4789002,4789099,4930201,4930202";"RUA";"ROMEU JULIO SCHERER";"40";"SALA  01";"OLARIAS";"95910294";"RS";"8729";"54";"33231213";"";"";"";"";"DIANA.GHIDINI@AVINOVA.COM.BR";"";""
"39854258";"0001";"90";"1";"";"02";"20201120";"00";"";"";"20201120";"8219999";"";"10A RUA";"SANTOS DUMONT";"20";"";"CENTRO";"95690000";"RS";"8823";"51";"97468530";"";"";"";"";"BIANCAMILAH@GMAIL.COM";"";""
"39854269";"0001";"70";"1";"FERNANDA SOUSA ANDRADE";"08";"20230703";"01";"";"";"20201120";"9700500";"";"RUA";"AVELINO MACHADO PORTELA";"370";"TERREO";"SAO JOAO";"62360000";"CE";"1407";"88";"92174582";"";"";"";"";"FERNANDASOUSA2132@GMAIL.COM";"";""
"39854281";"0001";"85";"1";"LUVISON TECNOLOGIA";"02";"20201120";"00";"";"";"20201120";"6209100";"";"AVENIDA";"CERES";"129";"ANDAR 7                   APT   812";"PARTENON";"91530030";"RS";"8801";"51";"30850345";"";"";"";"";"MATEUSLUVISON@GMAIL.COM";"";""
"39854293";"0001";"00";"1";"";"04";"20231101";"63";"";"";"20201120";"4520005";"";"RUA";"HUMBERTO RODRIGUES DE OLIVEIRA";"21";"";"GOIANIA";"31950555";"MG";"4123";"31";"86936891";"";"";"";"";"FO906670@GMAIL.COM";"";""
"39854308";"0001";"30";"1";"DANRLEY TRANSPORTE";"08";"20210412";"01";"";"";"20201120";"5320202";"";"RUA";"YOLANDA PINTO CABRAL";"231";"CASA";"CORDEIROS";"88310310";"SC";"8161";"47";"91776059";"";"";"";"";"ROBERTDANRLEY@GMAIL.COM";"";""
"39854318";"0001";"75";"1";"BURE TRUCK CENTER";"02";"20201120";"00";"";"";"20201120";"4520001";"2539001,4520002,4520003,4520004,4520006";"RODOVIA";"RO 010 KM 04";"SN";"ANEXO 01";"ZONA RURAL";"76940000";"RO";"0029";"69";"84485599";"";"";"";"";"BURETRUCK_RM@HOTMAIL.COM";"";""
"07983710";"0002";"09";"2";"";"02";"20201120";"00";"";"";"20201120";"8299799";"3319800";"AVENIDA";"EDMUNDO DOUBRAWA";"570";"";"DISTRITO INDUSTRIAL";"89219502";"SC";"8179";"47";"34390452";"";"";"";"";"RENILOPESPEREIRA2006@HOTMAIL.COM";"";""
"39854341";"0001";"60";"1";"";"02";"20240911";"00";"";"";"20201120";"8599699";"";"RUA";"ADAMANTINA";"3391";"";"SOCOPO";"64063020";"PI";"1219";"86";"95474728";"";"";"";"";"JBBADTENIS@HOTMAIL.COM";"";""
"39838689";"0001";"63";"1";"";"08";"20240327";"01";"";"";"20201119";"8712300";"4772500";"RUA";"RITA DE ADERALDO";"266";"";"BAIXA DA BELEZA";"59343000";"RN";"1711";"84";"96265235";"";"";"";"";"";"";""
"39854361";"0001";"30";"1";"MINI BOX SAO LUIZ";"02";"20201120";"00";"";"";"20201120";"4712100";"4723700";"RUA";"JOVINO DINOA";"405";"";"JESUS DE NAZARE";"68908121";"AP";"0605";"96";"91803622";"";"";"";"";"ALYNEROCHA@HOTMAIL.COM";"";""
"39854372";"0001";"10";"1";"VALDEMIR VIEIRA CAPITAL EXTINTORES MARI";"08";"20210507";"01";"";"";"20201120";"3314710";"4789005";"RUA";"TENREIRO ARANHA";"477";"";"TUCUMANZAL";"76804512";"RO";"0003";"69";"84432256";"";"";"";"";"VALDEMIRVIEIRA968@GMAIL.COM";"";""
"39854382";"0001";"56";"1";"";"08";"20230509";"01";"";"";"20201120";"4781400";"4789001,4723700,4755502,4755503";"RUA";"SEBASTIAO FAGUNDES";"166";"";"INTEGRACAO";"99034313";"RS";"8785";"54";"33135353";"";"";"";"";"IVANROSSETTO@HOTMAIL.COM";"";""
"39854395";"0001";"25";"1";"";"02";"20201120";"00";"";"";"20201120";"5611201";"4723700,4721104,4729699,5611203";"RUA";"ESPIRITO SANTO";"982";"LOJA";"CENTRO";"35603000";"MG";"4077";"31";"87305202";"";"";"";"";"CONTABILIDADE.FISCAL@HOTMAIL.COM";"";""
"39854407";"0001";"11";"1";"WRP INDUSTRIA COMERCIO E SERVICOS";"08";"20220612";"01";"";"";"20201120";"4763602";"5320202,9529199,5620104,4781400,3230200,4755502";"RUA";"FREDOLINO ALBRECHT";"71";"APT 2";"CANUDOS";"93546540";"RS";"8771";"51";"95226396";"";"";"";"";"WRP.INDUSTRIA@GMAIL.COM";"";""
"39732802";"0001";"21";"1";"";"04";"20231116";"63";"";"";"20201110";"9602502";"4729699,4755503";"RUA";"CASCAVEL";"1159";"";"JARDIM PARANA";"85935000";"PR";"7953";"44";"99445360";"";"";"";"";"SIMONEHAFEMANN@ICLOUD.COM";"";""
"39854428";"0001";"37";"1";"RELOJOARIA BEGUELIN";"02";"20201120";"00";"";"";"20201120";"4783101";"4783102";"RUA";"TIRADENTES";"2845";"";"CENTRO";"96010160";"RS";"8791";"53";"32227225";"";"";"";"";"";"";""
"39854440";"0001";"41";"1";"";"08";"20240509";"01";"";"";"20201120";"4744099";"";"RUA";"SAQUAREMA";"SN";"CONJ 08 LOTE 5 CASA 02";"JARDIM HIMALAIA";"74948720";"GO";"9227";"62";"85631962";"";"";"";"";"BRENNOMASTER07@GMAIL.COM";"";""
"39854455";"0001";"00";"1";"ANJOS FASHION";"08";"20210226";"01";"";"";"20201120";"4781400";"";"AVENIDA";"FERNANDO GOMES OLIVEIRA";"404";"";"NOSSA SENHORA DAS GRACAS";"45601554";"BA";"3597";"73";"88210075";"";"";"";"";"FLAEVAL@YAHOO.COM.BR";"";""
